5.000e-02	1.445e+00
7.500e-02	3.033e+00
1.000e-01	4.414e+00
1.250e-01	5.550e+00
1.500e-01	6.485e+00
1.750e-01	7.269e+00
2.000e-01	7.939e+00
2.250e-01	8.522e+00
2.500e-01	9.040e+00
2.750e-01	9.507e+00
3.000e-01	9.934e+00
3.250e-01	1.033e+01
3.500e-01	1.071e+01
3.750e-01	1.106e+01
4.000e-01	1.141e+01
4.250e-01	1.175e+01
4.500e-01	1.209e+01
4.750e-01	1.242e+01
5.000e-01	1.276e+01
5.250e-01	1.312e+01
5.500e-01	1.348e+01
5.750e-01	1.387e+01
6.000e-01	1.428e+01
6.250e-01	1.472e+01
6.500e-01	1.522e+01
6.750e-01	1.577e+01
7.000e-01	1.640e+01
7.250e-01	1.714e+01
7.500e-01	1.802e+01
7.750e-01	1.912e+01
8.000e-01	2.052e+01
8.250e-01	2.241e+01
