5.000e-02	1.091e+00
7.500e-02	2.101e+00
1.000e-01	2.927e+00
1.250e-01	3.584e+00
1.500e-01	4.113e+00
1.750e-01	4.549e+00
2.000e-01	4.918e+00
2.250e-01	5.236e+00
2.500e-01	5.516e+00
2.750e-01	5.767e+00
3.000e-01	5.996e+00
3.250e-01	6.208e+00
3.500e-01	6.406e+00
3.750e-01	6.595e+00
4.000e-01	6.777e+00
4.250e-01	6.955e+00
4.500e-01	7.131e+00
4.750e-01	7.306e+00
5.000e-01	7.484e+00
5.250e-01	7.665e+00
5.500e-01	7.854e+00
5.750e-01	8.052e+00
6.000e-01	8.263e+00
6.250e-01	8.491e+00
6.500e-01	8.742e+00
6.750e-01	9.022e+00
7.000e-01	9.340e+00
7.250e-01	9.710e+00
7.500e-01	1.015e+01
7.750e-01	1.070e+01
8.000e-01	1.139e+01
8.250e-01	1.231e+01
8.500e-01	1.362e+01
8.750e-01	1.563e+01
