5.000e-02	2.504e+00
7.500e-02	4.719e+00
1.000e-01	6.505e+00
1.250e-01	7.911e+00
1.500e-01	9.038e+00
1.750e-01	9.965e+00
2.000e-01	1.074e+01
2.250e-01	1.142e+01
2.500e-01	1.201e+01
2.750e-01	1.253e+01
3.000e-01	1.302e+01
3.250e-01	1.346e+01
3.500e-01	1.388e+01
3.750e-01	1.427e+01
4.000e-01	1.465e+01
4.250e-01	1.502e+01
4.500e-01	1.539e+01
4.750e-01	1.576e+01
5.000e-01	1.613e+01
5.250e-01	1.651e+01
5.500e-01	1.690e+01
5.750e-01	1.731e+01
6.000e-01	1.775e+01
6.250e-01	1.822e+01
6.500e-01	1.874e+01
6.750e-01	1.932e+01
7.000e-01	1.998e+01
7.250e-01	2.075e+01
7.500e-01	2.166e+01
7.750e-01	2.278e+01
8.000e-01	2.420e+01
8.250e-01	2.610e+01
