5.000e-02	1.635e+01
7.500e-02	3.082e+01
1.000e-01	4.248e+01
1.250e-01	5.167e+01
1.500e-01	5.903e+01
1.750e-01	6.508e+01
2.000e-01	7.018e+01
2.250e-01	7.456e+01
2.500e-01	7.842e+01
2.750e-01	8.187e+01
3.000e-01	8.501e+01
3.250e-01	8.791e+01
3.500e-01	9.063e+01
3.750e-01	9.321e+01
4.000e-01	9.570e+01
4.250e-01	9.812e+01
4.500e-01	1.005e+02
4.750e-01	1.029e+02
5.000e-01	1.053e+02
5.250e-01	1.078e+02
5.500e-01	1.104e+02
5.750e-01	1.131e+02
6.000e-01	1.159e+02
6.250e-01	1.190e+02
6.500e-01	1.224e+02
6.750e-01	1.262e+02
7.000e-01	1.305e+02
7.250e-01	1.355e+02
7.500e-01	1.415e+02
7.750e-01	1.488e+02
8.000e-01	1.581e+02
8.250e-01	1.705e+02
