5.000e-02	1.662e+02
7.500e-02	1.773e+02
1.000e-01	1.832e+02
1.250e-01	1.869e+02
1.500e-01	1.894e+02
1.750e-01	1.913e+02
2.000e-01	1.928e+02
2.250e-01	1.940e+02
2.500e-01	1.950e+02
2.750e-01	1.958e+02
3.000e-01	1.966e+02
3.250e-01	1.972e+02
3.500e-01	1.978e+02
3.750e-01	1.984e+02
4.000e-01	1.989e+02
4.250e-01	1.995e+02
4.500e-01	1.999e+02
4.750e-01	2.004e+02
5.000e-01	2.009e+02
5.250e-01	2.014e+02
5.500e-01	2.019e+02
5.750e-01	2.023e+02
6.000e-01	2.029e+02
6.250e-01	2.034e+02
6.500e-01	2.040e+02
6.750e-01	2.046e+02
7.000e-01	2.053e+02
7.250e-01	2.061e+02
7.500e-01	2.070e+02
7.750e-01	2.081e+02
8.000e-01	2.094e+02
8.250e-01	2.110e+02
