5.000e-02	8.605e-01
7.500e-02	3.591e+00
1.000e-01	7.402e+00
1.250e-01	1.151e+01
1.500e-01	1.554e+01
1.750e-01	1.936e+01
2.000e-01	2.294e+01
2.250e-01	2.631e+01
2.500e-01	2.947e+01
2.750e-01	3.247e+01
3.000e-01	3.535e+01
3.250e-01	3.813e+01
3.500e-01	4.084e+01
3.750e-01	4.351e+01
4.000e-01	4.617e+01
4.250e-01	4.885e+01
4.500e-01	5.158e+01
4.750e-01	5.438e+01
5.000e-01	5.730e+01
5.250e-01	6.038e+01
5.500e-01	6.367e+01
5.750e-01	6.722e+01
6.000e-01	7.113e+01
6.250e-01	7.548e+01
6.500e-01	8.042e+01
6.750e-01	8.613e+01
7.000e-01	9.290e+01
7.250e-01	1.011e+02
7.500e-01	1.114e+02
7.750e-01	1.248e+02
8.000e-01	1.431e+02
8.250e-01	1.696e+02
