5.000e-02	1.054e+00
7.500e-02	1.986e+00
1.000e-01	2.737e+00
1.250e-01	3.328e+00
1.500e-01	3.803e+00
1.750e-01	4.193e+00
2.000e-01	4.521e+00
2.250e-01	4.803e+00
2.500e-01	5.052e+00
2.750e-01	5.274e+00
3.000e-01	5.476e+00
3.250e-01	5.663e+00
3.500e-01	5.838e+00
3.750e-01	6.005e+00
4.000e-01	6.165e+00
4.250e-01	6.321e+00
4.500e-01	6.475e+00
4.750e-01	6.629e+00
5.000e-01	6.785e+00
5.250e-01	6.944e+00
5.500e-01	7.110e+00
5.750e-01	7.283e+00
6.000e-01	7.467e+00
6.250e-01	7.667e+00
6.500e-01	7.885e+00
6.750e-01	8.129e+00
7.000e-01	8.407e+00
7.250e-01	8.729e+00
7.500e-01	9.113e+00
7.750e-01	9.584e+00
8.000e-01	1.018e+01
8.250e-01	1.098e+01
